F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14]
109.86103,0.7938486,0.06821772,0.06226523,0.14662369,14.542603,0.71764964,1.7899462,0.10225616,0.029861113,0.36448798,0.7081842,1.1643094,1.9602352,1.959479,1.7629862,2.3873088,1.9118317,1.5522032,1.1892409,1.6049854,2.4382408,2.274849,1.5948215,1.2744299,1.4421493,2.1454325,2.1286495,1.9108353,2.0891669,2.2475405,2.5462625,2.5366735,2.1428127,1.7636172,1.4378706,0.81562066,0.0059279986,145.83333,302.08334,343.75,416.66666,0.29083034,278.17538,3.7300189,25315.494,3.9007804,74.087975,-0.24465589,0.3025132,0.2950444,51.151672,10.730866,9.999539,-3.3210151,-5.227253,6.331489,-21.062088,-11.422856,12.082917,-2.0251503,-7.0404434,3.1127317,9.282593,8.345609
110.40714,0.7960306,0.039458532,0.04105529,0.06962752,18.360384,0.7133722,1.9797921,0.103116035,0.027777776,0.41799864,0.78702587,1.372372,2.4038136,2.3618448,1.9218783,2.5788212,1.9906424,1.6853081,1.3530974,1.7903725,2.6353776,2.439686,1.6734133,1.3876082,1.5453511,2.3141642,2.270222,1.9628686,2.0896761,2.472618,2.9488888,2.919611,2.466875,2.0302315,1.6548268,0.77540046,0.008901908,125.0,302.08334,343.75,427.08334,0.1796305,270.6785,3.7345746,27392.174,3.097887,46.949524,-0.24870355,0.29359543,0.2877328,54.264816,7.980789,7.4280124,2.9938002,-4.0795918,5.304149,-19.222342,-16.709837,13.483914,4.2720795,-8.472873,4.47443,11.856538,6.7013683
111.07749,0.7957887,0.0071800034,0.03953239,0.08928046,21.304918,0.70918554,1.9514621,0.09878853,0.027083332,0.4322487,0.7891195,1.3772291,2.4459498,2.4328594,1.8521193,2.3962145,1.8979683,1.7157847,1.4697447,1.9202725,2.672599,2.4236057,1.6628684,1.3964391,1.5972916,2.3019958,2.0713942,1.7248846,1.7994452,2.371093,2.9533608,2.907236,2.456898,2.0217848,1.6476072,0.7058963,0.011025402,125.0,302.08334,343.75,437.5,0.14698486,268.11163,3.6976583,30061.756,3.1702194,41.630188,-0.23404175,0.2900116,0.2890567,55.417175,5.7973695,5.1228642,6.8002563,-2.2876704,5.28357,-18.84778,-20.819433,14.14093,8.869643,-9.448165,4.215936,14.570992,6.876522
111.5241,0.7953947,0.009111698,0.007321993,0.060980987,22.541977,0.6840644,1.8171273,0.09590455,0.02673611,0.41771373,0.7453514,1.2688528,2.2476914,2.2784574,1.6940517,2.091678,1.7650404,1.6827278,1.5158157,1.99742,2.72849,2.4070725,1.6315674,1.3734506,1.6636947,2.2444644,1.7620925,1.4128009,1.4795142,2.1061141,2.6589806,2.598813,2.1956227,1.8063253,1.4715093,0.62450707,0.0110666165,125.0,312.5,343.75,437.5,0.13480553,266.14484,3.5925124,30935.328,3.108094,33.569736,-0.2101791,0.28764415,0.30489612,56.497498,3.3693001,5.89526,9.660256,-3.1771376,4.4114394,-18.303057,-21.061815,14.703443,9.167257,-10.3316345,5.4087396,17.56584,7.578015
111.58136,0.79460675,0.0066474364,0.0045986697,0.044073258,24.226389,0.6744154,1.6793737,0.09593295,0.027083332,0.3921341,0.68906766,1.1331002,2.012277,2.0776527,1.556643,1.8174853,1.6352266,1.6348912,1.522142,1.959576,2.7884061,2.4912033,1.6499528,1.3860537,1.8002372,2.2003233,1.5229796,1.2003819,1.2436324,1.8102928,2.277435,2.2103903,1.8666278,1.5352955,1.2503086,0.61359936,0.009375494,125.0,312.5,343.75,437.5,0.11233025,262.48462,3.4972026,29710.932,3.326789,36.643734,-0.20717788,0.2839972,0.3295815,57.44582,0.91295195,8.631352,12.921813,-7.6558747,2.4602323,-13.865468,-20.059786,11.98138,7.9409404,-10.569954,6.6485233,19.830658,6.4898143
111.16462,0.7911127,0.006152672,0.0026129468,0.020160569,25.631384,0.6758625,1.5841721,0.09573021,0.027777776,0.36297873,0.6373864,1.0342041,1.838904,1.8685946,1.4590955,1.6085793,1.5397121,1.5694685,1.468247,1.7621962,2.687337,2.6085293,1.7470678,1.4748529,2.0240164,2.1926723,1.3814077,1.1030265,1.13551,1.630771,2.0173762,1.9450055,1.6418363,1.3503319,1.0993694,0.62895644,0.008515788,125.0,312.5,343.75,437.5,0.099485986,264.17142,3.4877756,28836.768,3.6794262,42.90448,-0.2066611,0.28611505,0.32211927,57.318775,-0.38425812,10.583721,15.583733,-11.8164625,-0.6747413,-8.575704,-18.892181,6.685187,7.03035,-10.108367,6.845652,21.526108,4.390692
110.13877,0.7846305,0.003697873,0.0024813057,0.03229562,25.607782,0.67905,1.5215092,0.09517979,0.028819444,0.33551738,0.59750724,0.9749737,1.7130251,1.6926144,1.3894087,1.4543419,1.469154,1.4841954,1.3919563,1.5007404,2.4387274,2.7534435,1.9433724,1.5953573,2.3277023,2.243841,1.2840407,1.0624762,1.09117,1.5240885,1.8377856,1.7584254,1.4831856,1.2196811,0.99250966,0.64846116,0.008148362,125.0,312.5,343.75,416.66666,0.089979805,266.6688,3.5191329,28921.0,4.1666245,50.542114,-0.20606558,0.2888903,0.3002421,56.66133,-1.0341364,12.536359,17.12732,-14.428051,-2.5152218,-6.1386375,-18.664244,3.7080681,5.8253345,-10.33933,7.71467,22.873335,2.0601304
108.49033,0.775425,0.0019798041,0.0017270647,0.0422613,25.183207,0.6696028,1.4995378,0.092457525,0.030902779,0.31010517,0.56548977,0.9435983,1.6073569,1.5494531,1.3235146,1.3245052,1.4039268,1.3908056,1.3198066,1.3043178,2.1657763,2.8817968,2.1731796,1.6934572,2.6284437,2.3519573,1.2183164,1.0791768,1.1226788,1.527115,1.8005854,1.7108994,1.4419494,1.1855078,0.96426535,0.63053536,0.008045498,125.0,312.5,343.75,395.83334,0.093260385,266.93173,3.5467615,30031.717,4.717657,58.793377,-0.19553871,0.28893158,0.27035138,54.039722,0.09771353,14.09996,18.474277,-13.963155,-4.6392846,-6.860377,-18.21076,2.4340208,4.74598,-11.000161,7.80467,24.099266,1.274587
106.70158,0.76564616,0.002990723,0.0030199827,0.057546485,24.248083,0.6520307,1.5105175,0.087400086,0.034375,0.28495035,0.5318844,0.91122943,1.4954802,1.4139533,1.2187467,1.2005783,1.3069278,1.2846192,1.2322018,1.1838989,1.9942594,3.0090811,2.325236,1.7489747,2.7874153,2.4341373,1.2198902,1.1525949,1.2498027,1.6739255,1.9408182,1.8319621,1.5426644,1.2676024,1.0306247,0.5591061,0.0084283585,125.0,302.08334,343.75,375.0,0.11815371,267.2241,3.5497494,34190.277,5.462362,72.46179,-0.17196478,0.2882382,0.23057194,48.89227,2.7860935,14.628415,20.52037,-10.925422,-8.667548,-8.510682,-15.923696,2.3152368,2.4676435,-13.539918,8.068462,25.609787,1.7687565
105.02271,0.7545857,0.0065997443,0.003832659,0.08401853,23.372824,0.604213,1.5124186,0.08012851,0.037847225,0.2584341,0.4958892,0.87273455,1.3655106,1.2751082,1.0655465,1.0747734,1.1688422,1.1617007,1.1158625,1.0897814,1.9126807,3.0735939,2.3305345,1.7409253,2.6928244,2.3793323,1.2884799,1.2515802,1.4171194,1.8804649,2.154356,2.0218117,1.7016639,1.3975006,1.1358323,0.46660647,0.0071655414,145.83333,291.66666,333.33334,375.0,0.16363649,265.6721,3.5918167,32479.477,5.9603786,89.02789,-0.14345227,0.28673849,0.17573579,46.947327,4.6251903,15.644814,21.45571,-8.1682625,-10.624813,-12.344848,-14.0551,2.1091087,-2.7890854,-14.816304,8.757396,24.168756,2.5820198
105.3526,0.73417187,0.013909656,0.0074308463,0.07514214,20.999453,0.55871934,1.4918909,0.06894137,0.039930556,0.22905777,0.4633611,0.8300996,1.208691,1.1379527,0.90876144,0.95870614,1.0189995,1.0282365,0.9785127,0.98573977,1.8664593,2.9860399,2.1894634,1.6711997,2.369459,2.1805007,1.4356111,1.3931032,1.601029,2.0972033,2.3774433,2.2213252,1.8695831,1.5351862,1.2474402,0.34018207,0.00531931,156.25,260.41666,322.91666,375.0,0.20441239,260.50732,3.6433618,30764.795,7.093371,126.98946,-0.11276721,0.28101268,0.115894325,43.714706,8.18278,17.192926,18.28446,-5.8475423,-10.208312,-17.594547,-10.708543,5.453218,-8.279318,-15.664868,8.949927,19.572674,2.1088896
109.157555,0.73181707,0.01758799,0.0068961713,0.07170602,17.627644,0.48571065,1.4208479,0.054622874,0.042708334,0.19804423,0.4327707,0.778698,1.0246612,0.9942158,0.7749974,0.8465435,0.8651514,0.89267594,0.840569,0.8662987,1.7634519,2.6960096,1.9610204,1.5332131,1.9390742,1.9185547,1.6521106,1.6073939,1.7642637,2.183121,2.4257648,2.2567997,1.8995651,1.5599422,1.267134,0.21972828,0.0030891187,156.25,239.58333,302.08334,364.58334,0.2425102,247.76945,3.6905177,31377.979,7.8956923,138.56459,-0.0807996,0.26634985,0.06774784,42.37891,7.6855025,23.026178,15.002248,-4.3048363,-5.389435,-24.43801,-7.48921,8.378475,-13.774025,-12.7734,8.061615,13.979496,1.569665
113.458466,0.7359536,0.01742791,0.0072533493,0.19324088,14.420074,0.4329382,1.3119851,0.041629445,0.046180557,0.17058022,0.39731315,0.70158815,0.8324825,0.8429983,0.6732592,0.72951335,0.7153428,0.76713973,0.72660536,0.7565355,1.5720061,2.3019574,1.7357885,1.394606,1.5646952,1.750851,1.9565784,1.9574767,1.934575,2.0745566,2.2126114,2.049188,1.7251983,1.4171957,1.1509714,0.11028717,0.0024501462,125.0,197.91667,302.08334,354.16666,0.22575974,234.54565,3.657685,49233.08,8.158402,123.168365,-0.051311154,0.24761356,0.040572833,40.64184,3.1375942,31.764837,12.097243,-3.8937378,1.8645897,-30.361856,-3.3604252,10.649288,-16.909533,-5.183478,9.271596,10.437179,0.83913946
115.75384,0.749887,0.018608617,0.008604087,0.2658462,12.187217,0.41555715,1.2079889,0.03870824,0.049999997,0.15136486,0.3533622,0.60234004,0.6689202,0.7095569,0.6102,0.64007884,0.595723,0.67240137,0.65550864,0.69165975,1.3565346,1.9719936,1.6258959,1.3489445,1.3581662,1.7286552,2.2939105,2.3734107,2.1230733,1.8403231,1.8277956,1.6827561,1.416454,1.1637052,0.9449765,0.06921427,0.002344386,114.583336,197.91667,312.5,385.41666,0.21079786,239.80058,3.6573994,60525.53,7.165055,82.247955,-0.033067796,0.25097886,0.044295173,43.41324,-4.1564784,36.435726,9.612361,-7.6222687,5.2383103,-30.708822,1.5158919,11.099837,-15.408852,2.0333378,8.142186,8.405134,0.89206266
114.231384,0.74448925,0.037952382,0.023000747,0.28969017,10.951879,0.5316372,1.1527925,0.04981782,0.051041666,0.14444987,0.315321,0.5186813,0.5827307,0.66031116,0.6418839,0.63924384,0.5748852,0.65648663,0.6770627,0.72079325,1.2366561,1.8219315,1.7025533,1.4429169,1.3156728,1.8240291,2.596963,2.7135456,2.2798214,1.5817081,1.3912772,1.2712164,1.0697826,0.8788894,0.71379215,0.18631525,0.005687185,125.0,239.58333,375.0,437.5,0.2536997,276.30725,3.773861,66258.84,5.647407,53.530426,-0.060447972,0.28968978,0.111075036,49.095173,-10.864833,34.39214,2.847533,-11.136842,6.622246,-31.78708,6.4110436,12.967107,-12.243785,6.3748455,7.3915334,7.432612,-0.08226311
113.089714,0.7200603,0.051169593,0.03138537,0.18597558,-25.830713,0.7163305,1.195232,0.0663792,0.049652774,0.1492306,0.3038336,0.4906567,0.5875844,0.74813837,0.86746866,0.8233754,0.7544957,0.78932804,0.8475075,0.91176987,1.3555918,1.9016685,1.9549904,1.6521801,1.3993667,1.9357797,2.7778604,2.8737192,2.3778455,1.4522341,1.083481,0.9822712,0.82605886,0.678468,0.5511304,0.35944763,0.018470882,166.66667,302.08334,427.08334,552.0833,0.30339018,331.38608,4.0658283,67995.57,4.041119,34.569653,-0.10998569,0.3476361,0.20839697,56.12975,-16.283606,25.201014,-3.351764,-11.257266,5.521166,-30.423233,11.511725,14.050197,-8.50632,4.8038635,1.9904798,7.6808333,-0.30157173
0.0,0.6857104,0.0,0.0,0.0,-63.203045,0.87122947,1.327439,0.077250674,0.049652774,0.15959047,0.32003906,0.5223181,0.65710455,0.93821836,1.2993613,1.2505711,1.2009181,1.1369821,1.2017473,1.3322896,1.786672,2.163318,2.2780674,1.8720592,1.5160252,1.9567804,2.7483037,2.85274,2.4171226,1.4424615,0.9160139,0.8232214,0.69190645,0.5681017,0.4614811,0.45636293,0.03681619,197.91667,354.16666,510.41666,687.5,0.3640522,395.30643,4.465305,85997.805,2.7200425,18.987297,-0.142,0.40881535,0.24975426,60.456573,-20.937014,15.994212,-7.0761585,-5.656816,7.094622,-31.484156,14.315659,13.017749,-8.539872,3.2501743,-2.6559656,8.452458,1.0461551
0.0,0.6552424,0.0,0.0,0.0,-100.0,0.8480733,1.471872,0.07675228,0.05277778,0.16538782,0.3410317,0.5646456,0.70341605,1.0858501,1.696199,1.7677307,1.7792813,1.642673,1.6596895,1.8587874,2.3553085,2.393471,2.4582255,2.0048146,1.5843701,1.851296,2.52373,2.7196531,2.403457,1.4747844,0.861336,0.7680018,0.6454187,0.5298391,0.4302779,0.3484695,0.039723467,208.33333,364.58334,562.5,812.5,0.36799276,431.282,4.7186146,105811.38,1.8652703,9.305361,-0.11904737,0.43914422,0.19956957,60.818165,-22.16611,9.04218,-7.4868636,-1.55735,11.128009,-25.841402,14.1237,10.201119,-8.057404,2.3550956,-7.6540895,7.0139966,3.1567628
0.0,0.6475235,0.0,0.0,0.0,-100.0,0.7766344,1.5310103,0.06555632,0.056944445,0.16079295,0.3458856,0.5808298,0.685638,1.0810202,1.8360628,2.131343,2.2420263,2.0513115,2.0152266,2.2231662,2.6561565,2.390427,2.393667,2.0281513,1.624947,1.6762012,2.189523,2.5349112,2.3004224,1.448399,0.85855246,0.7609096,0.6395779,0.5249836,0.42613783,0.22667432,0.031562492,197.91667,343.75,583.3333,843.75,0.35360578,426.72372,4.771129,107145.836,1.8898894,10.163405,-0.086277045,0.43371174,0.115353666,59.37195,-21.24699,9.309404,-8.217799,-3.4188147,16.023247,-20.341951,10.663796,6.909368,-9.047241,1.6612355,-11.233401,3.9054937,5.171961
0.0,0.6505525,0.0,0.0,0.0,-100.0,0.5838869,1.4238105,0.048928667,0.058680553,0.14538778,0.3241755,0.538259,0.58939624,0.9084797,1.6087774,2.0880854,2.278405,2.0786698,2.0262825,2.2284296,2.4364965,2.019884,2.0290425,1.8694811,1.5525831,1.4577314,1.8513278,2.2891276,2.0794897,1.3446459,0.8758846,0.776042,0.65260464,0.53570294,0.4346814,0.105452985,0.013399046,166.66667,281.25,510.41666,791.6667,0.3815055,376.12857,4.477038,99787.375,2.2019446,12.5632515,-0.045729857,0.3830357,0.054631326,55.46152,-14.8843355,8.660632,-7.4855123,-0.5464074,19.965223,-16.823923,6.834284,7.718678,-6.538572,0.90093714,-14.065482,0.13113706,7.2703004
0.0,0.656739,0.0,0.0,0.0,-100.0,0.51746655,1.2253213,0.036508836,0.05659722,0.12710263,0.29407316,0.47194663,0.4865115,0.7128008,1.274763,1.7989658,2.0199544,1.8021212,1.7476248,1.9190601,1.841751,1.4976882,1.5699109,1.6085248,1.427894,1.2545733,1.571366,2.0322568,1.81403,1.2195044,0.8965643,0.79870605,0.6718226,0.55145466,0.44738233,0.09399883,0.0074119563,156.25,260.41666,500.0,750.0,0.3084236,362.25452,4.3548136,84801.12,2.2344663,14.450246,-0.037858363,0.37350944,0.043191846,54.579967,-10.024861,9.242482,-11.843631,-3.2303307,22.08294,-14.008633,5.2553105,5.0083876,-7.070575,1.9522308,-14.462165,-0.5240583,7.76939
0.0,0.65685934,0.0,0.0,0.0,-100.0,0.391814,1.0067383,0.02979216,0.055208337,0.109502316,0.26076365,0.39218077,0.39688322,0.5607833,0.97291774,1.4425102,1.6421227,1.4418917,1.360608,1.5525036,1.2634968,1.0215368,1.1521345,1.2872908,1.1989592,1.0413427,1.3303697,1.8144016,1.6113755,1.1097711,0.8636439,0.7589173,0.638716,0.5243873,0.42618492,0.030818224,0.002811702,135.41667,239.58333,541.6667,770.8333,0.2957316,368.68985,4.3396916,96988.04,2.184532,14.506188,-0.015394438,0.3769126,0.022428228,55.443085,-11.400065,11.02122,-17.514498,3.2164621,25.449722,-17.087778,11.87397,1.7595385,-6.314176,6.720799,-15.991402,-0.86442524,8.94292
0.0,0.6685075,0.0,0.0,0.0,-100.0,0.4243575,0.86559373,0.029465036,0.05277778,0.095938236,0.23155223,0.3295715,0.3462225,0.4857348,0.7998579,1.2352397,1.3969278,1.2403759,1.1109005,1.2829691,0.91687495,0.7398055,0.91225654,1.0601958,0.9969773,0.87639064,1.167788,1.6956935,1.5634738,1.0543903,0.8126213,0.6952595,0.5855927,0.4808565,0.3919699,0.038217712,0.0031179653,166.66667,302.08334,635.4167,812.5,0.19908495,424.20956,4.580937,99867.445,1.9750084,15.1368685,-0.016320515,0.43396047,0.02500154,55.10265,-12.260029,10.214519,-22.910166,0.915618,25.420073,-17.29627,13.668311,-2.3717837,-8.100465,10.169126,-16.563215,-0.80005074,10.087582
0.0,0.6785493,0.0,0.0,0.0,-100.0,0.420159,0.8002925,0.0284008,0.047569443,0.088691264,0.21345586,0.29451248,0.3299532,0.45560774,0.7185487,1.1661297,1.3022134,1.1991687,1.0522478,1.1504273,0.78999853,0.62418,0.832366,0.9746681,0.889201,0.7728736,1.1069635,1.688491,1.5843225,0.99698144,0.7260583,0.59668535,0.50289327,0.41330504,0.33766332,0.027803807,0.004442669,166.66667,270.83334,656.25,833.3333,0.18618603,417.1008,4.6060343,106789.02,1.9098345,13.130845,-0.01618354,0.42413577,0.016405223,58.80367,-17.040684,12.12172,-21.92307,2.9164646,30.1799,-18.614555,13.850375,-3.1349418,-10.582269,12.175728,-17.384905,-3.2228813,11.619584
0.0,0.6987469,0.0,0.0,0.0,-66.06245,0.43740487,0.78384084,0.02724081,0.039930556,0.086768426,0.2093883,0.28471506,0.3320227,0.45305824,0.70143604,1.158506,1.2731075,1.2059351,1.1036754,1.116721,0.7957983,0.6057226,0.8322604,0.9557335,0.85683244,0.71453005,1.120675,1.6483661,1.5249602,0.93873686,0.6967797,0.56907755,0.47942457,0.3942902,0.321342,0.03286999,0.004818575,177.08333,270.83334,614.5833,802.0833,0.15829344,407.95163,4.5561295,92932.23,1.7399012,11.505275,-0.018538995,0.4180967,0.01792623,56.97594,-11.144908,4.7366443,-16.075254,0.22238131,26.182402,-15.667934,7.035991,4.684652,-10.418175,8.446111,-13.001134,-6.9642653,9.959676
122.447754,0.7186238,0.0,0.0,0.0,-29.895811,0.40212104,0.7896917,0.0278145,0.033333335,0.09156408,0.22241265,0.29570046,0.34576654,0.46005106,0.71894795,1.1635121,1.2637938,1.2326759,1.1582774,1.1058253,0.8415842,0.6422348,0.84721583,0.9446613,0.8624525,0.68932515,1.1609764,1.5409395,1.3437504,0.8901618,0.7482931,0.6343215,0.53349656,0.43881965,0.35522458,0.024910012,0.0038717324,145.83333,197.91667,510.41666,760.4167,0.1558525,347.59326,4.2266793,86004.26,1.877602,11.945381,-0.018147662,0.3570679,0.017254794,56.386337,-7.1625085,2.624924,-11.6668215,3.7317064,27.200365,-11.265437,7.089906,8.358279,-11.753479,4.289013,-8.670175,-7.030068,8.89852
122.48356,0.7469075,0.0,0.0,0.40869093,6.5203004,0.39306498,0.77799195,0.030326715,0.03125,0.09934231,0.23794968,0.3078649,0.35151836,0.4601278,0.7175803,1.1024646,1.1896414,1.1890825,1.133366,1.1167449,0.8821377,0.6905878,0.83304435,0.8895807,0.81972575,0.6677907,1.1491874,1.3598107,1.1110649,0.8607847,0.8247974,0.7233553,0.6076414,0.49946138,0.4031376,0.033669636,0.0034015365,135.41667,208.33333,416.66666,729.1667,0.15455796,322.31296,4.0990357,77355.48,2.1674964,13.492419,-0.018445887,0.33329883,0.022955954,55.596252,-5.104278,1.6728843,-8.612689,5.514158,23.07897,-14.725799,5.545471,11.519181,-9.265956,2.373294,-7.9326344,-6.154547,8.822757
122.63447,0.77283907,0.10850859,0.0,0.3360592,9.692745,0.4123498,0.7821525,0.034308363,0.030555556,0.10966761,0.2511561,0.32922295,0.3703572,0.4737229,0.7219577,1.0356613,1.1084962,1.1261592,1.0641221,1.1563693,0.9174548,0.74221706,0.80874133,0.8520865,0.77994615,0.6848375,1.0959443,1.2044388,0.98216534,0.9055276,0.9577865,0.8615084,0.7232482,0.5936312,0.47953868,0.049452756,0.0037368184,125.0,208.33333,364.58334,645.8333,0.1624813,296.18597,3.9421358,68200.875,2.45975,16.1971,-0.0249317,0.30815497,0.0384361,55.47788,-2.4182847,1.5301853,-5.9216228,6.3195634,20.407307,-14.231046,1.8735294,9.819083,-4.7116137,0.78358513,-10.287957,-3.3242824,10.000461
123.1864,0.7898323,0.0891617,0.054542173,0.23524445,11.885058,0.43143776,0.7847543,0.03565261,0.02951389,0.12127254,0.2609202,0.3683935,0.40075955,0.51362866,0.7448767,0.9645155,1.0328312,1.0474234,1.0092853,1.2117782,0.97851104,0.78240126,0.79134846,0.8675909,0.7686765,0.7493119,1.0072068,1.0839468,0.9274934,0.93461055,1.0133153,0.9152674,0.76819175,0.6299505,0.51010364,0.06959323,0.0040503903,125.0,229.16667,395.83334,583.3333,0.1586842,294.35132,3.9572346,56892.297,2.43309,15.093025,-0.030263469,0.30950645,0.051039975,59.414196,-3.8025951,3.1038911,-3.2234628,1.6200833,15.967797,-16.827309,-2.8509276,11.900212,1.3621606,-0.32102242,-11.8402605,-1.6509968,7.9835677
123.90284,0.79579663,0.049545515,0.0423786,0.12629928,14.552218,0.39927003,0.7945314,0.035387743,0.027083332,0.13022871,0.26866227,0.41733614,0.43202838,0.5899938,0.81199616,0.896913,0.95686007,0.9424202,0.953033,1.2196308,1.0435731,0.8125321,0.7732498,0.8943677,0.7907192,0.84755087,0.9118386,0.95849985,0.8969899,0.9771662,1.0895133,0.9864836,0.8278381,0.6783943,0.5499996,0.06612728,0.00254478,125.0,208.33333,375.0,510.41666,0.12789688,274.93643,3.8091536,45369.49,2.7163765,24.974482,-0.029208332,0.2917448,0.050902277,55.562054,4.204569,0.8780039,0.44981477,-0.16256158,8.821166,-12.548241,-5.1660542,16.44282,7.0554986,-5.7749786,-8.37913,1.3640739,3.911354
124.44456,0.7946072,0.030100398,0.018877497,0.13391441,17.44623,0.35365537,0.7806724,0.03387385,0.024305554,0.13550322,0.27499342,0.44760248,0.44064382,0.6555194,0.8734817,0.81540084,0.8601708,0.8294814,0.85028225,1.0909693,1.0463234,0.8251178,0.7210545,0.86976004,0.79903024,0.9226098,0.8259682,0.8284397,0.8258446,0.9943042,1.1504998,1.0424858,0.87465125,0.7165718,0.580772,0.057120707,0.0012382133,125.0,187.5,343.75,500.0,0.08482201,256.96555,3.702356,36323.13,2.776271,29.95991,-0.025545344,0.27467978,0.040901072,55.90456,7.0484214,3.9671805,1.0657314,-3.1023204,6.946161,-12.789956,-3.6611154,21.56636,5.983011,-9.540202,-3.5794003,4.7114463,1.013431
125.02871,0.79258317,0.01392118,0.016692402,0.12561955,21.65951,0.3108282,0.7465103,0.032144006,0.021875,0.13575453,0.27628157,0.44508767,0.42618498,0.6752057,0.88488597,0.71422267,0.74226075,0.69620514,0.7068668,0.86767095,0.94257194,0.82246894,0.6499811,0.7883442,0.77033836,0.9466622,0.7849613,0.71962065,0.75285006,1.025457,1.221728,1.1073252,0.92896587,0.76092005,0.6164474,0.042986874,0.00048708683,125.0,166.66667,281.25,458.33334,0.06327802,230.00761,3.506066,27655.115,3.5551474,58.498474,-0.02240994,0.24705784,0.03215307,52.2964,13.484032,6.6043434,1.1272445,-4.139487,5.3243103,-8.770246,-1.9519333,20.284914,3.6357765,-11.157813,1.0829138,5.5541224,-2.6927013
125.86739,0.7913169,0.002884213,0.010976497,0.11675941,22.825014,0.2800083,0.7037532,0.029914772,0.019791665,0.13485305,0.2752304,0.41851398,0.4037087,0.6349352,0.8274555,0.6204204,0.63055444,0.58196944,0.5692799,0.63428897,0.764322,0.79850787,0.58872,0.6840984,0.71443605,0.9068354,0.7920268,0.6590796,0.7126108,1.068524,1.2864553,1.16472,0.97722226,0.8004325,0.64838237,0.034475204,0.0002727442,125.0,145.83333,260.41666,406.25,0.05352504,208.77849,3.2953053,22045.264,3.955267,71.80792,-0.021008685,0.22458458,0.030670471,52.41554,15.55426,10.37754,1.040639,-5.1079946,6.132595,-7.3733406,1.4430214,18.799162,-1.4327306,-8.9949465,5.0676093,3.1848736,-5.670422
127.157555,0.7881508,0.0087163225,0.0059339567,0.06001315,23.761614,0.24825563,0.6597202,0.02782123,0.017708333,0.13412227,0.27337852,0.39038372,0.38767943,0.56631833,0.7323354,0.547008,0.5405127,0.4933708,0.4868164,0.46675262,0.5938078,0.75207996,0.5827237,0.6163873,0.65536624,0.8409626,0.8210338,0.6331374,0.70838386,1.0818195,1.2813655,1.1567436,0.9706662,0.79530853,0.6442621,0.02451501,0.00016092694,125.0,135.41667,218.75,343.75,0.061905514,187.44695,3.0483599,17206.115,5.271378,126.049736,-0.018428283,0.20163815,0.028247766,50.176105,18.34624,12.751674,3.7352374,-3.8903687,4.114044,-4.8407807,4.035307,15.1073675,-3.606788,-5.927323,7.47504,0.2753756,-8.164832
128.83409,0.78329486,0.010443513,0.009552351,0.11867315,20.717089,0.22196572,0.6206854,0.026716977,0.016666666,0.13297583,0.2710741,0.3616049,0.3778468,0.5010269,0.62311405,0.48469278,0.46113148,0.42539716,0.4427111,0.3724629,0.48433158,0.69898635,0.6269364,0.57893544,0.59901243,0.7624456,0.8339068,0.61241513,0.7055424,1.0713938,1.2468549,1.1228042,0.9421794,0.772355,0.6256844,0.018026343,0.0001153281,125.0,125.0,187.5,322.91666,0.054865975,177.03203,2.905578,13871.599,5.645684,139.8207,-0.01613856,0.19056542,0.023268625,51.11363,17.70666,14.807037,8.347171,-2.3323474,1.6371946,-7.7226295,4.2668242,15.430046,-5.4268117,-4.1427846,10.933868,-0.061729908,-7.637463
