Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0.39845976,-25.718336,29.652655,-0.008589042,-0.006392351,0.19714053,41.3925,13.6248665,43.47072,33.0979,28.766312,0.05111815,1.1815084,10.111267,13.034049,34.2272,453.52817,1464.9884,-22.655518,1677.0288,627.30035,-29.378092,2889.667,1175.8456,-40.444458
0.45656744,-25.643616,29.027504,-0.00913351,-0.009760446,0.21349688,40.11714,15.218753,39.832455,32.312958,28.597992,0.052918863,0.70774215,9.431291,12.38074,39.810146,625.1206,2037.9225,-27.52362,1655.6622,797.5832,-31.521627,3052.139,805.11163,-44.732483
0.5080231,-25.56276,30.635569,-0.0033498176,-0.012598033,0.20854075,41.172028,14.703754,38.36661,31.943062,28.23673,0.010948241,0.7495895,8.296133,10.361385,39.9485,550.221,1786.3988,-20.993908,1613.3954,749.63525,-32.71856,2956.8057,887.499,-43.764694
0.571947,-25.408762,31.599405,0.0035974616,-0.015566453,0.26452568,42.076626,14.495173,37.066685,30.695833,27.68799,0.008613574,0.7654937,6.828176,6.934418,38.177597,540.5812,1751.5834,-16.655577,1594.021,807.30493,-32.607006,2919.45,1028.5981,-41.08242
0.6562394,-25.09287,30.831064,0.007901727,-0.014047253,0.3512763,43.25232,12.450611,35.843296,29.149118,26.95089,0.0049149203,0.958554,5.7237334,2.2927563,37.578197,475.74387,1453.6342,-13.820385,1658.9896,697.9411,-30.350922,2957.5515,967.5464,-40.504723
0.7374148,-24.268667,30.294762,0.0057059727,-0.013823881,0.42928246,46.280273,6.322272,37.54952,27.188269,26.202501,0.0059479154,1.047364,5.1651,-1.7549578,39.406246,468.93362,1624.0433,-9.7195425,1682.6351,794.3997,-30.062506,3071.8486,867.3562,-42.27964
0.8178223,-23.829147,30.450537,0.0034506817,-0.01265382,0.6004636,46.070736,5.7126045,33.6495,25.128637,25.51517,0.0059479154,1.047364,5.02854,-4.1315618,41.29785,481.67343,1585.3966,-6.901142,1683.102,793.4172,-30.13675,3082.6013,844.4939,-43.72945
0.8413132,-25.123957,32.490604,0.0066142012,-0.01661612,0.70644635,48.8486,6.188928,29.744955,21.8864,24.951887,0.0059479154,1.047364,5.216698,-4.621507,42.50124,533.7964,1631.54,-6.496858,1790.223,966.35547,-29.80861,3091.7566,1089.2311,-44.07181
0.8705,-25.709791,34.087902,0.00879846,-0.015423068,0.72337097,48.630066,9.162138,22.815987,19.724869,24.493319,0.057712574,1.0896429,5.796692,-4.020174,36.86887,533.6873,1508.2948,-6.575508,1718.0778,974.54474,-26.771606,2892.5574,1126.3516,-37.916767
0.85692114,-24.305964,33.740902,0.0068342574,-0.012978326,0.72869635,50.293213,6.3257217,18.338463,19.801607,24.15914,0.06614403,0.79700327,6.780413,-3.0599372,31.479155,513.6416,1577.3126,-7.571909,1659.9482,1059.058,-23.62909,2696.07,1276.1266,-32.56321
0.8422238,-21.090225,30.649132,0.0040388345,-0.0073237135,0.60784024,50.128956,2.4397595,14.044675,22.43987,23.972755,0.07607617,0.90280646,7.5211887,-1.8818578,26.577509,346.08652,1343.1031,0.97937745,1403.9906,982.19403,-21.135977,2367.5852,1071.9337,-27.479988
0.7874327,-19.017797,27.497156,0.0071526966,-0.0056785177,0.5457449,51.96816,-0.82267445,10.287744,25.359411,23.862661,0.02970729,1.0818238,7.4492626,-0.91646594,28.068636,345.14304,1387.8462,0.3237605,1346.8228,1048.0343,-21.291124,2218.5837,1043.6761,-28.66134
0.75164104,-18.343988,26.29007,0.010819721,-0.00405317,0.29851684,50.26027,0.6910877,8.004624,24.810637,23.769125,0.02403648,1.3966173,6.59499,-0.1823775,30.791124,355.7438,1358.9369,-0.12990713,1290.0831,1059.3915,-22.752548,2143.819,824.7844,-31.103409
0.6987064,-18.867105,27.794853,0.014512385,-0.0031673147,0.18336447,51.49495,1.6762184,6.9551697,23.561514,23.648596,0.01264583,1.1873926,5.2371583,0.30498227,34.490932,363.93274,1337.5964,-0.5463775,1278.6533,1044.3038,-24.63738,2157.1082,777.1464,-34.732327
0.61819726,-20.98126,31.39913,0.016336381,-0.003022396,0.16233088,48.337677,8.410156,6.8592873,19.407894,23.401842,0.008670935,0.7165789,3.3685608,1.0431238,37.61768,366.69272,1398.7025,-1.2873622,1280.8927,1125.3915,-26.64002,2202.1995,901.5137,-37.86192
0.47870007,-23.750177,35.750713,0.008370079,-0.004948069,0.26969826,50.40321,12.505404,8.627586,15.5498085,23.265282,0.005891477,0.5179557,2.3522923,1.4150542,39.325447,341.89255,1559.1517,-68.14406,1241.6244,1239.6553,-85.33277,2270.221,1022.0949,-93.417656
0.30668148,-24.538553,39.25067,-0.0018571597,-0.00013338651,0.39295542,48.684376,13.662471,14.458847,10.467392,0.0,0.0,0.0,0.0,0.0,0.0,389.8724,2114.5654,-134.77315,1223.4725,1340.5522,-143.42294,2331.249,1081.2277,-147.35913
0.1610533,-21.88186,36.314575,-0.013390648,0.0026979372,0.3486171,46.694794,8.468776,17.277916,2.443901,0.0,0.0,0.0,0.0,0.0,0.0,566.24884,1940.0719,-201.0,1446.4393,1216.1447,-201.0,2597.6711,855.61865,-201.0
0.079761915,-18.767754,32.154373,-0.017269114,0.0077179032,0.20250712,43.493748,-1.3248564,22.90394,1.9384035,0.0,0.0,0.0,0.0,0.0,0.0,784.5749,1717.4916,-201.0,1738.3344,1076.559,-201.0,2851.3694,866.05927,-201.0
0.05547902,-18.430197,29.27098,-0.014803428,0.0077642426,0.047956377,40.260326,-4.5661016,26.049744,2.5717545,0.0,0.0,0.0,0.0,0.0,0.0,903.74786,1120.8075,-201.0,1976.4673,872.70557,-201.0,3068.3457,764.6634,-201.0
0.045275707,-19.49295,31.418894,-0.011536341,0.008434233,0.010199721,39.249233,-6.217901,27.955833,7.256395,0.0,0.0,0.0,0.0,0.0,0.0,922.56714,1143.4808,-201.0,2018.482,907.9764,-201.0,3026.135,887.7386,-201.0
0.044222917,-19.021875,31.360949,-0.004368285,0.0022236032,0.009450884,39.52303,-5.051952,25.612251,1.5198215,0.0,0.0,0.0,0.0,0.0,0.0,914.85077,1259.4458,-201.0,1900.2284,1307.3358,-201.0,2815.4866,856.75665,-201.0
0.1004199,-16.139935,29.231745,0.028504608,-0.009048003,0.039861802,38.078342,-6.9393353,10.782367,-11.29407,0.0,0.0,0.0,0.0,0.0,0.0,928.6267,1211.4318,-201.0,2014.3389,1493.0966,-201.0,2846.864,783.4865,-201.0
0.25222364,-15.546741,26.802828,0.05394258,-0.027823603,0.17500992,45.22862,-11.141154,5.6145043,-33.0287,0.0,0.0,0.0,0.0,0.0,0.0,928.50586,1213.8291,-201.0,2087.6672,1624.8253,-201.0,2908.929,736.38763,-201.0
0.29673567,-17.239782,26.322037,0.06844286,-0.03490628,0.31002155,42.9673,-4.652599,-2.4657342,-39.68677,0.0,0.0,0.0,0.0,0.0,0.0,916.54816,1074.837,-138.22469,2209.7686,1293.9945,-147.28963,3090.2266,649.2997,-145.74855
0.34507957,-21.11104,29.324732,0.05253611,-0.041732546,0.40670773,48.899464,3.1831224,6.7848988,-42.00605,26.329784,0.0,0.0,1.277767,-5.251682,34.39888,906.4178,1089.567,-74.70467,2130.641,1297.6534,-94.07432,3053.955,716.20197,-91.45936
0.46525136,-22.99176,31.53887,0.043524224,-0.041568022,0.689461,49.878708,8.608733,14.228885,-33.344166,26.171326,0.0,0.0,2.9497185,-5.4744964,36.17645,878.9009,1086.912,-10.045079,2042.0992,1249.6681,-39.282913,3026.7595,662.27,-38.094944
0.7626815,-26.833023,36.475395,0.039689776,-0.05076815,1.1647257,55.58881,11.213814,21.516754,-31.881128,25.89109,0.0,0.0,5.6575303,-5.8130016,38.493813,904.33203,1146.5797,-7.2631207,2136.7705,1204.018,-37.93541,3109.0127,636.1057,-39.842365
1.0313301,-29.121765,37.888897,0.03834023,-0.05865873,1.2589532,56.719482,11.357777,20.640724,-27.123625,25.711359,0.0,2.3488622,7.3950963,-4.892454,38.615124,727.268,1252.2786,-2.2841349,1832.1254,1094.705,-26.962814,2873.8533,630.76154,-38.8349
1.1441022,-30.30394,39.953564,0.03752516,-0.06486171,1.0176749,55.207752,16.180826,14.102886,-24.079506,25.60782,0.038161118,1.6715258,8.1657715,-4.112673,38.08763,746.3636,1268.6831,-0.4345385,1852.5615,967.02716,-26.830984,2919.78,793.6753,-37.852432
1.1924945,-26.71907,38.326675,0.040683474,-0.067867674,0.65965766,56.103336,13.32885,9.147021,-26.432083,25.563873,0.027870363,0.8375202,8.45348,-3.6984253,35.900005,709.4133,1226.4062,0.49272218,1771.4979,968.0052,-26.815634,2883.7585,890.5554,-35.876278
1.2530245,-22.773466,37.088856,0.04353125,-0.06993494,0.608756,54.857082,13.435315,2.5001566,-28.847689,25.577475,0.008945944,0.26936284,8.533366,-3.6595562,34.352108,712.84503,1218.2539,-0.27339777,1777.6173,957.22705,-24.593767,2943.3174,897.04346,-35.055634
1.3065257,-19.797142,36.338577,0.047260553,-0.07137462,0.53609544,59.52685,8.146045,1.204731,-31.465559,25.621262,0.0074184216,0.4052215,8.521234,-3.8159568,31.7825,530.50934,1292.403,0.8791566,1465.8046,967.8344,-12.77394,2703.7034,741.5664,-33.237522
1.357906,-17.812164,35.10242,0.050932404,-0.072104625,0.41035464,58.142593,9.421909,-2.5986893,-31.425295,25.65434,0.0054762294,0.39812136,8.474773,-4.0037885,30.930496,348.5314,1421.4459,2.0312643,1135.1024,942.9893,-0.73331994,2472.8474,575.17755,-32.90302
1.3480062,-16.445318,34.81094,0.05299868,-0.07139274,0.3457602,62.910145,5.936035,-0.7889023,-34.591537,25.653452,0.0029077784,0.50281286,8.266881,-4.1747856,30.767448,521.64233,1341.659,1.6909075,1451.0654,956.2829,-14.128483,2737.3604,726.0984,-33.047268
1.3426374,-15.189303,34.304214,0.04951559,-0.07185327,0.35417998,60.181076,10.427031,-4.8308334,-36.35972,25.630775,0.002594867,0.27385587,8.0541315,-4.2892227,33.084335,716.66754,1258.767,1.4012631,1854.9229,1025.6378,-24.496284,3124.2646,929.5656,-35.62244
1.356298,-13.978184,34.455166,0.050084967,-0.07021362,0.39931294,63.738724,7.589623,-1.9924008,-43.28891,25.629318,0.0026425805,0.21902467,7.9169765,-4.4052777,32.93705,730.993,1252.1412,1.1981622,1873.461,1035.5634,-24.73951,3151.2512,974.5568,-35.794315
1.359736,-13.109872,33.508183,0.04661752,-0.0686205,0.4019853,61.324177,9.204984,-3.2970874,-45.027683,25.675026,0.0033314016,0.069227085,7.9671555,-4.4953027,33.952126,561.8033,1312.848,1.1722413,1566.5177,1001.79346,-11.804267,2943.489,780.3001,-37.1294
1.2933611,-12.611167,32.787292,0.048057433,-0.06368008,0.48118415,61.87759,7.4295807,-0.69124216,-48.05153,25.737066,0.002493469,0.42250744,8.0411,-4.524858,32.71561,371.46506,1363.2927,0.9812403,1169.8304,908.5179,-3.340319,2598.821,573.90155,-36.259228
1.1394395,-13.221722,33.84802,0.044212524,-0.05958636,0.48496333,60.262573,9.758296,-2.6342592,-43.187805,25.761179,0.0035302509,0.7271147,8.088262,-4.6078725,33.56645,373.63223,1394.3807,0.46349844,1178.057,940.97504,-6.486919,2595.3064,670.9831,-37.71082
0.97140384,-14.406461,35.640064,0.044010956,-0.05469276,0.5103139,57.405502,12.482923,-2.7551177,-35.71637,25.746317,0.0036666885,1.1656032,8.1632805,-4.6657677,33.347336,360.54395,1461.8522,-0.31721988,1166.3574,981.6098,-9.736908,2550.4182,752.01373,-38.330326
0.83595186,-16.571333,38.159077,0.037254963,-0.053015996,0.3941343,53.83772,16.382309,-3.474782,-26.57296,25.72396,0.004523751,1.1246324,8.173947,-4.590217,34.97057,559.535,1398.3942,-4.0303903,1616.976,993.76025,-21.139437,2937.8972,986.82184,-40.9558
0.72933245,-19.423704,38.22676,0.040722113,-0.0509117,0.31920186,49.727688,18.772736,-0.5868802,-20.986456,25.773188,0.004579939,0.9418559,8.153907,-3.6458015,40.136715,767.0581,1246.9685,-8.591083,2098.155,867.10724,-32.6358,3359.0535,1402.2476,-46.77298
0.6228346,-21.686188,37.9603,0.033838317,-0.04917914,0.27156088,48.138123,19.856403,3.1972084,-19.621485,25.923025,0.0036670424,1.0770056,8.263861,-2.2839766,42.603043,741.6489,1298.9847,-10.449036,2071.8271,868.2739,-34.55075,3381.5227,1319.6168,-49.509144
0.4999406,-23.61339,38.066746,0.028482007,-0.047770936,0.26934898,49.50206,21.052666,8.040399,-19.467493,26.109497,0.0037206581,1.2141532,8.452386,-1.0428365,42.986347,699.5578,1356.0829,-14.482727,1939.6859,957.8003,-38.599644,3186.0579,1267.1959,-49.93271
0.3899835,-25.866028,40.181843,0.011204843,-0.04446034,0.21048677,50.70496,23.584618,10.998868,-15.302921,26.256327,0.0049981903,1.691549,8.524903,-0.60623854,40.47152,467.67123,1573.6388,-12.318398,1418.941,1115.4324,-32.537735,2766.4778,747.9759,-47.579556
0.3090844,-29.976135,43.37898,0.012015794,-0.043271024,0.14328723,54.731415,26.013948,15.430789,-12.736774,26.290808,0.009787246,1.5060908,8.282109,-0.65307206,41.402203,638.4915,1546.9468,-19.283222,1761.1484,1187.5319,-44.746563,2997.457,1039.588,-48.92412
0.27262816,-33.92368,45.60686,0.011428037,-0.03614895,0.08674216,51.26697,29.88529,17.165955,-6.0118003,26.229118,0.010348485,1.3495125,7.9437356,-0.74976224,41.756863,598.026,1562.4603,-21.006083,1785.5337,1170.0737,-45.536175,2967.8308,1096.3605,-50.11786
0.23449898,-37.00351,48.2574,0.016619336,-0.034293875,0.08705908,57.052944,26.774042,22.45543,-4.8018246,26.144789,0.009252857,0.9847207,7.2286,-0.47917747,39.536835,631.7352,1466.8766,-22.736326,1963.9268,1236.8833,-50.732502,3006.7766,1337.39,-49.56013
0.20305608,-35.82414,48.401577,0.016394677,-0.027385497,0.117142,52.839283,26.518824,21.406729,-1.9653045,26.085701,0.005467559,0.8734056,6.9200926,-0.30906916,37.740807,398.61417,1742.7963,-80.49943,1587.379,1356.6216,-99.30857,2726.073,1299.8365,-99.49786
0.16382796,-32.732735,47.15247,0.009790012,-0.02373372,0.12779494,55.756775,18.457031,23.453627,-8.460143,0.0,0.0,0.0,0.0,0.0,0.0,444.97363,1647.4735,-138.21082,1555.0944,1265.0543,-147.90675,2765.5178,1119.1505,-149.71507
0.16331492,-23.079552,41.900475,0.000207702,-0.015288186,0.11029298,47.616245,13.416846,15.776109,-14.946198,0.0,0.0,0.0,0.0,0.0,0.0,616.75635,1481.0323,-201.0,1752.0658,1252.4653,-201.0,2880.4912,944.9952,-201.0
0.18182564,-18.498323,38.18248,-0.009502451,-0.017418005,0.08906106,49.610714,2.1645362,19.462912,-23.226858,0.0,0.0,0.0,0.0,0.0,0.0,893.48486,1020.0485,-201.0,2214.237,1109.6913,-201.0,3027.4258,960.2842,-201.0
0.19920564,-13.055084,31.829155,-0.017698027,-0.017095197,0.08954462,44.438717,-0.5710402,18.756147,-22.005882,0.0,0.0,0.0,0.0,0.0,0.0,920.7242,978.8107,-201.0,2284.6833,1029.8168,-201.0,3029.0583,928.9356,-201.0
0.19540642,-10.582166,24.993858,-0.019265592,-0.014325142,0.10149595,42.97624,-8.150153,24.75271,-22.156433,0.0,0.0,0.0,0.0,0.0,0.0,911.3422,1007.4316,-201.0,2323.2249,794.73956,-201.0,3085.3115,846.2852,-201.0
0.18504786,-3.8898466,18.666868,-0.004780527,-0.0040211207,0.08428498,37.482376,-18.572859,23.754934,-24.486855,0.0,0.0,0.0,0.0,0.0,0.0,784.4087,977.33984,-201.0,2102.8271,926.62744,-201.0,3006.094,650.6485,-201.0
0.18644106,0.82312775,13.195289,0.021781413,0.0010646755,0.067105286,33.554012,-30.59841,21.910471,-34.89787,0.0,0.0,0.0,0.0,0.0,0.0,661.24243,1097.9006,-201.0,1672.6626,2158.4194,-201.0,2630.952,865.51886,-201.0
0.19989437,2.3818219,10.6719055,0.038302515,0.0003166125,0.041811958,32.133053,-39.533413,23.132544,-46.294605,0.0,0.0,0.0,0.0,0.0,0.0,719.1242,1227.4735,-121.708824,1433.5856,2957.5918,-135.84967,2415.8552,898.33185,-133.4376
0.1927731,3.4844952,7.9234757,0.031085284,0.004148366,0.041700345,29.04458,-41.39252,19.087366,-47.47656,50.62173,0.020955618,2.5101767,8.452421,43.763424,37.6065,859.8918,1456.4818,-42.099472,1541.2134,3107.3877,-70.82197,2381.2268,1190.835,-67.17047
0.19467878,4.701227,11.605542,0.049196124,0.0077138166,0.047890473,26.753983,-43.784424,7.970906,-46.51807,50.623962,0.028195836,2.2317498,8.914113,41.134388,36.546505,994.30426,1468.4961,34.09728,1890.1246,2035.5035,-10.776046,2717.309,1013.13446,-2.4492223
0.17977023,6.7480445,19.017601,0.06837728,0.010586675,0.04804085,24.803202,-41.36647,-7.0713215,-40.64387,50.626408,0.041709222,2.1608357,9.856579,40.49032,37.226593,967.7361,1368.9755,-45.193893,2039.5093,1366.4023,-75.926384,2864.5098,1051.7224,-70.01162
0.17594631,7.2354293,27.144663,0.09247914,0.0045128656,0.041914508,24.256605,-36.923748,-19.975418,-41.59032,0.0,0.0,0.0,0.0,0.0,0.0,753.08417,1295.9662,-124.803246,1767.2916,1094.8483,-140.95407,2803.1182,829.27106,-136.27875
0.14758433,5.535705,28.428581,0.08522403,-0.00076844357,0.050710965,28.145828,-30.156425,-17.632616,-36.582058,0.0,0.0,0.0,0.0,0.0,0.0,740.99554,1386.5153,-201.0,1611.584,1334.6403,-201.0,2601.895,911.30835,-201.0
0.13168472,0.2389555,26.834692,0.057788495,-0.002358067,0.052256882,34.186176,-22.791847,-4.80566,-27.370117,0.0,0.0,0.0,0.0,0.0,0.0,710.9543,1365.0563,-201.0,1584.5156,1409.36,-201.0,2587.4072,916.4172,-201.0
0.14250053,-7.981255,28.244888,0.02524343,-0.0047050007,0.09756281,41.96539,-11.106278,9.082142,-16.090673,0.0,0.0,0.0,0.0,0.0,0.0,920.3208,1225.3864,-201.0,1883.5931,1369.9703,-201.0,2842.364,847.48846,-201.0
0.25489706,-17.19936,34.237614,0.0064251614,-0.010195569,0.28702566,49.23998,-0.66876984,20.068754,-9.758618,0.0,0.0,0.0,0.0,0.0,0.0,845.3408,1239.2754,-140.36243,1969.1078,1163.0753,-147.0027,3041.71,972.25,-147.53676
0.4524953,-20.649757,38.8006,0.009161707,-0.017586684,0.46125114,53.89861,3.7673542,16.804276,-6.673399,24.47366,0.0,0.0,3.745267,-5.1381497,37.40812,683.3514,1346.6659,-72.93194,1747.4941,1105.8779,-88.80249,2940.9988,1236.1381,-94.6319
0.59337074,-22.934868,40.021626,0.01896237,-0.022202479,0.62652546,53.68329,8.011721,15.731448,-7.331953,24.387602,0.0,0.0,4.3748255,-4.640639,37.97678,501.6423,1466.5865,-5.494904,1460.1641,1109.1562,-30.434685,2733.9211,1355.7539,-41.4481
0.6505659,-23.490297,40.215,0.021815399,-0.02430077,0.5242984,54.503555,10.619852,13.224846,-7.0730844,24.21536,0.0,0.99266064,5.065312,-3.6334722,39.039562,392.63965,1407.3961,1.0992694,1234.3805,1105.393,-26.453726,2562.5735,1138.0518,-41.573765
0.6166517,-26.1613,40.78363,0.022832567,-0.027574569,0.3996521,51.11713,18.672407,12.4674,-6.515789,24.071753,0.03281028,0.73452955,3.7959833,-2.5908995,39.273056,391.8621,1393.9263,0.3742381,1213.5245,1127.5435,-26.582582,2520.6414,841.4678,-41.489716
0.5781149,-26.592138,41.31909,0.017117575,-0.02296046,0.3044959,54.32622,16.860338,13.830852,-2.363924,23.999886,0.03281028,0.844258,2.8770037,-2.0635402,39.352528,385.95425,1342.5803,-67.0628,1224.5225,1076.0725,-84.950386,2542.9053,677.9199,-94.6735
0.46521854,-26.281534,41.885464,0.0017948505,-0.013099267,0.41283885,55.955673,13.120791,17.550287,3.8092546,0.0,0.0,0.0,0.0,0.0,0.0,375.6561,1264.8804,-134.29454,1253.1931,970.0166,-142.92863,2548.611,639.9035,-148.01108
0.28639966,-27.339127,41.318382,-0.0193327,-0.002226962,0.5271671,53.109417,10.099257,25.631002,8.648456,0.0,0.0,0.0,0.0,0.0,0.0,553.4305,1275.2057,-201.0,1500.8666,941.8032,-201.0,2702.8538,677.4959,-201.0
0.13875051,-25.637217,37.572845,-0.025014313,-0.00016987766,0.43035457,47.716522,6.1521034,31.061018,9.222985,0.0,0.0,0.0,0.0,0.0,0.0,531.4203,1391.9873,-201.0,1544.0912,1038.5983,-201.0,2658.803,883.3638,-201.0
0.06201661,-23.5628,34.12345,-0.02435866,0.0060658306,0.2130173,41.082478,3.4309464,31.929773,10.407876,0.0,0.0,0.0,0.0,0.0,0.0,797.0117,1479.3727,-201.0,1806.5884,1865.4644,-201.0,2695.2136,953.6411,-201.0
0.049006525,-20.740736,32.39057,-0.00917143,0.009644583,0.036826435,40.663795,-1.8303714,28.89231,10.365124,0.0,0.0,0.0,0.0,0.0,0.0,816.43646,1403.5035,-201.0,1786.9839,1961.6484,-201.0,2629.7058,897.99786,-201.0
0.04304744,-20.986612,33.056126,-0.012234797,0.013422436,0.012246385,39.167534,-1.114556,25.426928,12.900055,0.0,0.0,0.0,0.0,0.0,0.0,1050.9427,1280.8915,-201.0,2012.0846,1932.5831,-201.0,2834.8445,843.304,-201.0
0.038346764,-20.819693,32.9213,-0.010043258,0.010071608,0.0071570617,37.86899,-0.434804,23.789673,10.314419,0.0,0.0,0.0,0.0,0.0,0.0,1018.6297,1216.7306,-201.0,2091.7053,1260.4435,-201.0,2933.2168,876.2639,-201.0
0.059900522,-15.562348,25.032866,-0.0004468821,0.004189871,0.010060445,32.41108,-2.044195,18.2181,0.47392145,0.0,0.0,0.0,0.0,0.0,0.0,826.07544,1247.9254,-201.0,1864.2012,1154.0664,-201.0,2791.1204,854.91046,-201.0
0.21478723,-9.67719,18.108526,0.021827392,0.0001118031,0.0903216,36.50205,-18.132498,18.969912,-16.530863,0.0,0.0,0.0,0.0,0.0,0.0,632.1819,1229.4396,-135.64293,1602.8329,1129.7506,-140.46097,2569.8958,761.111,-147.13228
0.27778494,-5.2963886,12.1449175,0.036794662,-0.0055675185,0.15489961,35.02862,-21.347872,12.819248,-24.768944,29.07683,0.0,0.0,1.8979695,-2.1290967,31.962532,395.2041,1283.1466,-70.94161,1235.778,1054.1255,-80.52445,2377.2683,725.5916,-92.897
0.43289652,-10.267979,18.148155,0.03624594,-0.013311304,0.3875322,39.785816,-13.460973,15.296571,-24.26648,28.778234,0.0,0.0,2.7710783,-1.800374,32.98576,553.2726,1313.5275,-10.498558,1560.6577,1026.2482,-27.820913,2767.24,896.0572,-39.49774
0.5509903,-15.190201,26.159218,0.032473173,-0.02423031,0.66270524,43.026592,1.6202928,14.886815,-20.927092,28.21234,0.0,0.0,4.3466415,-1.4832611,33.86063,762.7275,1397.7833,-16.002592,2053.9768,1069.2443,-34.45033,3042.0657,1121.3507,-39.455856
0.7503769,-19.5292,33.863693,0.031159675,-0.03294911,0.8133324,47.71283,11.2737665,15.154354,-19.53765,27.59359,0.0,0.0,5.517593,-1.5628902,37.08764,969.3711,1416.149,-21.30262,2394.1638,1306.7426,-42.674854,3231.8728,1257.5409,-41.979134
0.776293,-22.411726,36.51306,0.032985043,-0.037938084,0.76902217,55.45622,9.946212,16.244978,-19.581354,26.974943,0.0,0.0,5.9000206,-2.1590512,40.727985,990.7158,1419.1996,-23.990143,2457.811,1254.6478,-40.72015,3286.0498,1237.3296,-45.521973
0.67255926,-25.84027,35.798855,0.030481221,-0.041679595,0.5430653,53.71376,15.783089,15.100757,-13.770859,26.284353,0.0,0.0,5.964441,-3.2703278,43.008503,899.0384,1450.7633,-27.49649,2322.2295,1097.1776,-40.490116,3469.2688,1165.461,-48.078907
0.5579207,-28.336988,35.10194,0.026541958,-0.04009587,0.42200506,55.973316,13.129982,21.559168,-9.9230795,25.597145,0.0,0.0,5.73131,-4.083901,40.149677,704.99927,1469.0294,-19.257574,1945.9935,953.14355,-34.548405,3247.5283,955.0236,-44.650482
0.48738697,-28.884384,34.7633,0.019030074,-0.036506955,0.30997396,53.516506,13.637385,24.492424,-5.069075,24.972166,0.0,0.0,5.7024245,-4.8786664,35.884583,525.62054,1463.1478,-9.656032,1676.5088,1157.0619,-36.718372,2885.161,951.4113,-39.9744
0.4411612,-29.779037,35.108486,0.016316602,-0.032923568,0.23475611,53.913925,13.123065,27.579865,-1.237831,24.476084,0.0,0.0,5.7340646,-4.7865825,33.300648,392.36386,1410.8364,0.9443581,1423.752,1332.8229,-38.553986,2481.4817,959.6047,-37.14288
0.40943757,-30.7583,36.223133,0.012074665,-0.035034608,0.20763,51.48547,16.807726,25.987345,0.58473796,24.004343,0.0,0.13975778,5.797421,-3.802002,34.750618,393.43893,1427.3268,-0.33819437,1439.3109,1346.2231,-39.68157,2475.4524,1076.3444,-38.890812
0.3716809,-30.690353,36.88944,0.006387656,-0.03508292,0.19874029,50.493145,18.44263,25.927286,1.8287615,23.56388,0.026486643,0.31917098,6.016722,-2.4623177,34.891354,379.25345,1517.7389,-1.365625,1266.1552,1316.9337,-33.14949,2350.696,969.4747,-38.719296
0.33786872,-29.305344,37.36368,0.0008603775,-0.030086763,0.19028538,47.570972,19.659739,22.636375,3.4509544,23.227762,0.028573789,0.6784649,5.8362775,-1.3769945,34.491802,371.54208,1656.7045,-2.148237,1127.3091,1452.8129,-28.348074,2295.4968,851.72235,-38.01703
0.30125162,-27.900213,35.654446,0.001001255,-0.02557679,0.16653325,47.369045,17.370861,21.287615,4.2195587,23.075188,0.0266955,1.201207,5.4012494,-0.74296904,35.804657,585.22784,1620.3838,-10.802104,1539.6266,1234.3029,-31.116194,2762.8718,916.21674,-39.52991
0.27035937,-26.931467,34.357727,-0.002497095,-0.020235902,0.11789024,47.660767,14.351834,23.485426,4.823829,23.31971,0.025399273,1.6437811,4.79612,0.32345095,38.160206,591.6389,1640.8458,-12.142064,1592.6708,1229.2948,-37.647854,2821.0784,889.0871,-42.159004
0.21874923,-27.468523,35.28922,-0.01041449,-0.019593203,0.13049453,45.471844,15.152789,25.695557,6.411455,23.757006,0.02085304,1.7335558,4.5841684,1.1200839,41.09824,573.61115,1720.3258,-12.729736,1539.9061,1237.5078,-40.01224,2790.839,844.2282,-44.88808
0.16829622,-30.662687,38.664024,-0.020747058,-0.015076309,0.10135057,44.70015,18.860176,31.554113,10.735324,24.254751,0.019418502,1.7349834,4.276805,1.731558,42.04654,352.84338,1723.7933,-5.256573,1308.4673,1475.7378,-43.166637,2434.5618,960.55176,-45.571552
0.13104127,-33.16312,41.713573,-0.011313371,-0.009362559,0.095713526,40.301983,26.618818,30.931887,14.481244,24.450962,0.019109389,1.5996156,4.2049885,1.6460345,42.74639,397.09204,1668.9095,-70.246254,1273.2178,2117.6257,-95.655334,2314.7869,1132.9476,-97.646484
0.1069634,-35.451324,42.712795,-0.0060569854,-0.009657089,0.062064353,45.258514,25.722425,39.048832,10.954009,0.0,0.0,0.0,0.0,0.0,0.0,458.15918,1471.2157,-135.82306,1595.5516,2008.4365,-150.3964,2478.9587,1269.1492,-149.80388
