F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
22.273785,0.12833585,20.56886,21.953926,23.964632,3.395773,219.9499,241.60173,46.252598,152.30669,0.26957533,0.6899976,0.08699808,0.2324787,0.41719785,0.33019978,3.2297535,1.9739316,2.468723,1.4607143,0.117539264,0.83508545,44.630997,0.21978042,-9.258949,-2.2639244,24.937479,0.61385417,-5.1645656,-2.4222572,0.020458156,1.1171604,1.1929579,0.80762386,4.3531113,0.5055039,4.0994387,1.2165788,36.03546,0.26315892,642.1452,0.32275474,1426.4084,0.15358554,-117.2128,-0.7840849,1733.7355,0.17588693,1179.9729,0.25619984,-124.502266,-0.66872513,2801.5842,0.110746436,1025.8054,0.32170606,-127.14608,-0.6302628,-21.953897,-0.33923897,32.477573,0.2492824,0.022841182,0.92329,-0.029964238,-0.52879333,0.16503319,0.5270519,50.947273,0.15069017,3.1025465,4.70536,20.01135,0.8685691,-4.6294866,-2.7193763,-10.502733,18.219639,0.03154241,-0.0013441809,0.0812355,3.0381145,2.469591,0.16708955,0.13632613,0.23119047,0.27784204,-29.454054
24.673363,0.09939176,22.835812,24.478971,26.786861,3.9510498,165.16675,334.74396,22.945337,19.500551,0.3335576,0.50987315,0.18277612,0.29351017,0.4612164,0.27844027,3.780472,2.204758,3.0919259,1.910826,0.15205388,0.70048153,48.341507,0.15275054,-8.302663,-2.577696,20.030388,0.7125918,-6.1624174,-1.7180095,0.02192721,1.0590533,1.1167986,0.8040632,5.3288445,0.4591888,4.6542935,0.9758565,40.88258,0.17487383,629.65967,0.29377753,1474.5,0.13606007,-112.59542,-0.8230328,1726.0398,0.16059141,1238.6276,0.22840431,-121.11083,-0.6842796,2823.2463,0.09492645,1096.6697,0.2816679,-124.840416,-0.6301119,-23.85039,-0.34694788,36.04383,0.23819928,0.037035048,0.5126678,-0.030785842,-0.5036564,0.21366149,0.48812678,51.827225,0.12797311,6.954319,2.1484125,15.55156,1.0467489,-4.9327464,-2.3571956,-11.243571,20.559208,0.030148545,-0.0069541116,0.10036436,3.459297,2.5409374,0.17103705,0.12582923,0.2085496,0.25849274,-27.856644
25.043064,0.16701384,22.194788,24.125563,26.586756,4.391968,208.52403,376.01596,59.185295,146.10068,0.4084708,0.44857773,0.24235931,0.38797817,0.55288136,0.31052205,4.3151617,2.4421031,3.0711434,1.971206,0.19548407,0.59372425,46.696926,0.19464527,-3.5120478,-6.157706,22.844542,0.77412146,-8.599252,-1.5401318,0.021431122,1.3653134,1.2235858,0.74340683,5.218191,0.46357676,2.3172867,2.6075904,35.785686,0.24027222,620.2624,0.34328496,1405.1124,0.157073,-72.65004,-1.2128431,1715.2151,0.16505034,1181.8433,0.26914546,-84.7953,-0.9238142,2811.6418,0.09180366,1002.2836,0.31212676,-89.107,-0.8418758,-22.226389,-0.38942757,33.75615,0.2730524,0.041024737,0.50857127,-0.027226865,-0.6043784,0.21557589,0.5459934,49.311794,0.1418972,3.9586928,4.1818895,20.232943,0.8347866,-8.056634,-1.6499164,-10.91711,20.54855,0.03929928,-0.008383398,0.15730959,3.8440318,3.2584684,0.19265537,0.17022838,0.10191357,0.07763903,-25.887466
25.979553,0.13047777,23.281002,25.479044,28.596157,5.315155,129.26553,208.34026,104.55412,425.35654,0.5709234,0.77046627,0.17008539,0.45072484,0.963418,0.79333264,7.827803,5.779811,4.8268204,3.4972475,0.30414554,0.9710576,44.583828,0.2232121,-8.839131,-2.4471893,24.401262,0.7841358,-5.933899,-3.1575348,0.018947676,1.461574,1.0884242,0.79718953,6.0006504,0.4358078,3.4322903,2.099769,31.968525,0.32346678,604.9224,0.3602111,1365.8331,0.17626047,-91.31949,-1.0089978,1683.6732,0.17579219,1092.6217,0.2646213,-99.83221,-0.83962446,2777.454,0.10302939,1003.0094,0.34054083,-104.216675,-0.7660404,-19.863466,-0.4909268,31.645565,0.3015749,0.026610715,1.0024962,-0.02378682,-0.91420823,0.40252665,0.7841979,48.531628,0.16236901,0.086096704,205.80095,20.629726,0.98048484,-4.213897,-4.7833586,-8.915743,19.045885,0.020013627,-0.0012109431,0.17212035,2.2908175,2.4096386,0.22846775,0.22287,0.17432202,0.2323552,-19.748915
24.872599,0.22348124,22.547607,23.97691,25.422915,2.875307,336.51593,482.88055,92.77844,124.85684,0.30940098,0.6957261,0.095788635,0.27595136,0.49177957,0.39599094,4.18561,3.0659714,3.0290778,2.3334203,0.15069193,0.93324065,38.937943,0.27304593,-7.1991854,-3.2624347,30.809175,0.57657903,-0.7337021,-25.306192,0.02139023,1.398872,1.1087145,0.82751006,5.9129553,0.38700986,5.532733,1.1053627,31.67085,0.36971626,677.5897,0.38850597,1382.437,0.18888676,-112.1232,-0.77464104,1783.3743,0.16529335,1157.0199,0.29291743,-117.44867,-0.67737985,2865.5044,0.10530083,1066.9617,0.29612285,-119.24804,-0.64988285,-23.283407,-0.48942277,34.421444,0.32946956,-0.013548255,-1.7971324,-0.011885882,-1.5869852,0.21322821,0.5996945,42.86121,0.21938504,7.2627726,2.4379363,31.954224,0.5369654,6.6119595,2.7100835,-6.7113104,17.291851,0.019005539,0.007310698,0.087143905,2.731525,2.247612,0.21508333,0.19929458,0.2164655,0.2938926,-25.206251
26.330704,0.09554921,25.00484,26.128952,27.311514,2.306673,121.38299,214.03731,14.888805,12.063076,0.33143762,0.6778265,0.116846055,0.30793235,0.5193562,0.40251014,4.97117,3.0064998,3.6903045,2.4021919,0.14743355,0.8687091,46.511982,0.22100769,1.7934146,12.290599,19.758465,0.8345189,3.3861003,4.6719203,0.014437233,1.0955075,1.0626451,0.9394759,7.127872,0.26815307,1.8776668,2.6564803,40.75422,0.21583118,550.9185,0.33023417,1403.3025,0.12827757,-76.87814,-1.1641868,1641.5942,0.15492247,1171.7046,0.2459899,-89.93593,-0.88118315,2766.4236,0.098058246,1150.414,0.27980316,-97.34163,-0.7557214,-24.952162,-0.35446343,38.04108,0.2077938,0.03295022,0.597165,-0.02171807,-0.8095903,0.19460417,0.62957215,51.295403,0.14323826,11.407497,1.2854139,17.10816,0.9371608,5.060831,2.8001168,-9.245097,21.609512,0.030929297,0.01021888,0.06083382,3.7508225,1.7790468,0.3544444,0.2867011,0.20093334,0.2489721,-25.914488
29.57003,0.13602084,26.325134,29.426682,32.61955,6.2944145,211.5514,468.21008,46.708237,54.19213,0.61850333,0.7195796,0.19042492,0.5308707,1.0392525,0.8488276,8.032073,4.301619,7.745635,4.8950315,0.33730757,0.8848417,43.901947,0.21967992,-12.614622,-1.564548,23.411243,0.9269955,-3.7775152,-5.121307,0.024800234,1.6164339,1.1021677,0.8230416,6.746678,0.4465502,6.233571,1.4983774,28.89772,0.3628882,607.03204,0.38122547,1351.9459,0.15839224,-76.26012,-1.1670597,1689.6403,0.1662562,1039.575,0.31463656,-81.903564,-0.9913552,2748.7354,0.11478419,1012.579,0.31831604,-85.99893,-0.9067468,-16.10616,-0.5530575,27.639452,0.34697682,0.04414511,0.55906856,-0.019587068,-1.0408304,0.431706,0.6797782,46.84647,0.16595751,-7.287775,-2.3328917,21.315956,1.087017,-3.1986983,-6.403164,-7.069839,18.093689,0.036066223,0.0057935636,0.15130879,3.4906857,2.661597,0.23884353,0.19470723,0.12492647,0.1500294,-20.791496
27.66766,0.12924477,25.413612,26.88426,28.8581,3.4444885,147.82089,368.82117,58.207256,142.12943,0.57399976,0.6372377,0.21589816,0.5285701,0.9231943,0.70729613,6.8477044,3.8384333,5.8852344,3.8242016,0.26229203,0.7529089,48.940998,0.19806302,-6.4658275,-2.9348767,13.299311,1.4517725,-1.8934652,-9.04023,0.015726658,1.6223836,1.0457901,0.8222808,7.163558,0.30329257,4.7387605,1.2414658,36.105755,0.25604188,624.8448,0.32379332,1445.7715,0.13580917,-59.60211,-1.3972422,1688.9406,0.16458175,1149.3837,0.25275993,-69.373535,-1.0896107,2792.4468,0.111246474,1102.8239,0.2748794,-77.924675,-0.9015911,-19.04684,-0.42635262,32.722214,0.25380537,0.038294386,0.61587274,-0.026849765,-0.6684426,0.31357482,0.5764524,52.36501,0.1446664,-0.95773757,-15.619542,9.382951,1.9622946,-0.76209193,-22.73611,-7.872074,18.486452,0.03969506,0.0040694033,0.11824693,3.812317,1.9295301,0.37271738,0.3000583,0.13987803,0.20313694,-21.528044
27.677485,0.1121704,25.200237,27.509867,29.562168,4.361931,208.21214,481.12866,34.287407,37.650116,0.70387334,0.8953488,0.108158685,0.52787185,1.2920927,1.183934,12.324654,6.667446,10.3521595,7.651412,0.43810645,1.085221,39.670433,0.2966082,-16.18184,-1.3139267,31.115791,0.6178816,-4.7414827,-3.4416287,0.019792253,1.6934719,1.1036503,0.77462775,6.309559,0.38386622,3.2639465,2.1223636,28.383635,0.35871193,565.90076,0.39891118,1346.283,0.16812368,-106.94665,-0.8930894,1669.4161,0.16255996,980.2845,0.31943625,-112.61788,-0.77541023,2717.6885,0.113178626,1006.37396,0.3120385,-114.83536,-0.7401554,-17.32132,-0.46997392,26.10062,0.3304518,0.042967092,0.5166208,-0.026090734,-0.69468623,0.7313976,0.6676359,47.88403,0.16570552,-6.218457,-2.6471236,25.039635,0.8730819,1.2818614,12.879744,-4.689204,12.074531,0.042756584,0.0046687583,0.15919174,3.0328994,2.178014,0.21440944,0.18986382,0.22799999,0.41791102,-17.684496
26.153193,0.11070591,24.554707,25.827484,27.380695,2.8259888,164.89445,255.9535,28.994267,47.851738,0.35364583,0.7430556,0.11780531,0.296698,0.5503269,0.43252158,5.6087627,3.956113,5.270248,4.168574,0.16399625,1.1937383,40.41936,0.26348385,-9.078997,-2.2319915,34.580765,0.54225093,-9.414237,-1.7068565,0.018902702,0.79054403,1.1436493,0.6887657,6.1204224,0.30902714,3.8750114,1.1308309,33.267475,0.27383482,569.0299,0.33825576,1409.585,0.16040014,-102.15243,-0.9199064,1705.9265,0.15107398,1069.115,0.2927154,-111.13624,-0.75717324,2750.5364,0.10307889,1030.4319,0.32074305,-112.92023,-0.72888553,-20.863415,-0.36640683,29.370049,0.29626888,0.0333823,0.5435317,-0.02476175,-0.6224827,0.23627923,0.77650464,47.185276,0.15381204,3.5003488,4.194253,29.607344,0.7158503,-2.3075082,-6.7080164,-6.111197,11.950492,0.041834567,-7.825447e-05,0.087661706,3.5930483,2.208757,0.22300884,0.17667471,0.2150909,0.427948,-26.634823
34.449436,0.1391412,33.707092,35.55324,37.097076,3.3899841,308.13837,508.87762,80.66332,91.368996,0.35075393,0.66168624,0.17622574,0.29959032,0.4785871,0.30236137,7.2121973,6.097321,4.597661,3.8459496,0.22748841,1.0481384,40.85054,0.21291351,-0.69123167,-33.343754,29.965876,0.60871255,-2.1254065,-6.4094434,0.030998586,1.769017,1.040123,0.8956954,10.241396,0.33267993,14.179452,0.59169877,31.551846,0.33975285,792.2934,0.29637027,1425.3795,0.1812695,-115.22046,-0.7209967,1912.385,0.12834655,1189.8071,0.29510885,-116.94684,-0.64888835,2964.53,0.09377082,1088.223,0.2881406,-118.219215,-0.6313757,-26.917498,-0.3906381,37.634735,0.31681183,0.028767407,0.7668472,-0.014242796,-1.029003,0.20528224,0.77266234,42.972183,0.16999389,11.806438,1.4103372,26.120964,0.6811753,2.0002396,6.396045,-11.502902,20.311657,0.015208987,-0.0030613034,0.2520842,3.8264825,3.0337505,0.163125,0.13799088,0.14993589,0.14414869,-25.60153
36.293255,0.099526316,34.067574,36.4724,38.846535,4.778961,193.23613,408.0777,53.239895,61.78485,0.29689512,0.6756333,0.11830567,0.26390332,0.4376797,0.31937402,4.7027607,3.0914037,2.5882707,1.6552438,0.13742143,0.96081495,45.0596,0.17990358,-0.15711072,-132.05832,7.985482,2.4427898,-14.550641,-0.8759827,0.024729375,2.0383563,0.99400055,0.9356718,10.083797,0.34151146,11.878338,0.7951786,42.008297,0.2370673,720.023,0.26330173,1430.3868,0.15537503,-72.25355,-1.1414078,1819.288,0.13018784,1195.8586,0.22567342,-82.15484,-0.8707083,2964.049,0.07402166,1051.5007,0.2683258,-89.15623,-0.7465481,-24.250687,-0.46979925,39.409542,0.2580765,0.07110176,0.27116725,-0.02432013,-0.68410575,0.16013849,0.84157264,47.331192,0.14958861,5.546224,3.286788,4.3080854,4.543814,-15.015496,-0.8235654,-12.589116,23.30627,0.055053424,-0.0027284455,0.081145294,3.2526202,2.8576598,0.23955695,0.20670207,0.09895105,0.1271457,-27.873775
36.353,0.06714778,35.064217,35.610584,37.198467,2.1342506,68.822876,144.99553,19.12196,23.231153,0.2234286,0.6277372,0.121177815,0.20561172,0.28063437,0.15945655,2.6159518,2.2085056,1.881719,1.2780335,0.07145076,1.2150147,47.661808,0.17738812,6.392966,3.142712,5.869555,2.804769,-11.88223,-0.9017843,0.014389647,1.457637,0.7502784,1.0070516,11.826406,0.19900213,8.564988,0.75787383,43.18123,0.22574623,742.2851,0.2306078,1423.6497,0.16258477,-54.08537,-1.3578163,1863.6714,0.12340952,1221.0354,0.21328476,-69.45894,-0.90377986,3025.7725,0.0638201,1084.7328,0.23341396,-78.107506,-0.74078995,-26.861078,-0.36832324,43.14799,0.17744222,0.06835722,0.2579732,-0.02226251,-0.6454063,0.0787093,1.1442757,49.928535,0.14733167,12.029478,1.3004404,2.2374773,6.9485745,-12.117215,-0.8763297,-11.190025,20.759327,0.049709417,0.0025962149,0.04160659,2.4712932,1.2496877,0.6368,0.6875418,0.155,0.26116586,-29.767256
28.627003,0.21112971,25.764193,27.021128,28.483805,2.7196121,391.0421,625.7465,105.364494,92.6986,0.43862116,0.5346637,0.21850018,0.41766143,0.63588905,0.41738886,5.4892464,3.3730779,3.7095222,1.9391955,0.21116576,0.64323914,48.04024,0.17104211,-10.409151,-1.9227313,11.747686,1.4613134,-4.8573318,-3.18266,0.025055086,1.56883,1.3059368,0.7215813,5.8732996,0.40928766,2.943854,2.4560437,32.072437,0.30524403,644.1632,0.32731473,1390.4133,0.1512119,-82.27317,-1.0784274,1693.4794,0.16313778,1153.2098,0.2469994,-89.676025,-0.90146065,2800.6538,0.10515876,1038.7098,0.3090601,-96.80568,-0.77615905,-17.185455,-0.5470765,31.834248,0.26311448,0.0373598,0.591413,-0.023239352,-0.72540426,0.2583799,0.4997683,50.508392,0.14684978,-4.5867567,-4.052076,8.591311,2.0691535,-2.8702042,-5.4123354,-10.597316,23.284971,0.040462237,-0.0057946844,0.13365602,3.9161394,3.4271,0.17306358,0.15331548,0.10534161,0.110986695,-25.99057
27.926426,0.097838596,26.506351,27.667145,29.075249,2.5688972,188.02672,431.74756,33.39288,58.7771,0.39007163,0.6967969,0.11136421,0.35392153,0.6274521,0.5160879,7.033035,3.8014061,4.5084844,2.359012,0.22009969,0.8164306,45.793266,0.19581252,-1.1475788,-17.672287,22.361187,0.7649959,-1.0534573,-14.66428,0.020143116,1.2241594,1.2739921,0.81035227,6.8268347,0.33460286,3.3903067,1.9481702,36.092216,0.24655312,597.76917,0.3191131,1408.4341,0.13444257,-88.51036,-1.0013607,1698.7278,0.15531927,1152.8246,0.24912919,-98.673645,-0.80420357,2789.3186,0.09630751,1061.9967,0.31530914,-103.38257,-0.727049,-22.818277,-0.41688973,34.2801,0.2534347,0.032671504,0.6995108,-0.027590802,-0.6475686,0.30131522,0.5599972,49.655933,0.14757688,6.8567467,2.3425035,18.778812,0.98237103,0.5868895,26.354218,-12.748162,21.906986,0.029443098,-0.0013854627,0.098326206,4.223228,2.8910465,0.1974627,0.14986902,0.13647999,0.13950345,-24.244719
35.8537,0.112443276,33.11863,35.195763,38.69735,5.57872,184.65594,228.30754,91.02834,310.96304,0.29973662,0.75569165,0.08662106,0.2746581,0.45672554,0.3701045,4.580767,2.9460235,2.7789795,1.9518728,0.13312967,1.0748068,39.524426,0.31540656,-4.56022,-5.8455296,20.007956,0.91946673,-10.486071,-1.4501448,0.021583926,2.0397735,0.9724593,1.0188525,10.517887,0.29039335,11.012058,0.86822444,37.28805,0.296473,729.34033,0.28797755,1384.228,0.17812045,-91.27403,-0.9522603,1834.4895,0.12355508,1169.2816,0.26430202,-99.11542,-0.7706934,2948.289,0.07041566,1026.0293,0.29131493,-103.39526,-0.70195913,-25.089214,-0.48236954,37.068962,0.33046883,0.056206677,0.333793,-0.024220461,-0.74347496,0.17975396,0.86269,45.41416,0.20666096,6.9467773,3.0169406,14.666231,1.2701916,-10.716308,-1.3925455,-5.3616033,14.003942,0.04483155,0.010172849,0.057126295,2.4980786,2.500962,0.23830768,0.18801859,0.15032788,0.1908477,-26.696821
34.318207,0.12937719,32.279995,34.697197,37.712505,5.4325104,245.0664,284.9858,73.1067,115.081635,0.5047882,0.48364255,0.31323993,0.4584465,0.6634391,0.35019916,4.9213414,3.2259586,3.6455357,2.5391262,0.27473637,0.70256245,44.29259,0.1864823,-6.5070934,-3.1264837,22.601168,0.7585735,-14.266655,-0.92424864,0.037066247,1.8801376,1.2114308,0.7289997,8.352673,0.40266967,10.761094,0.96236753,33.67721,0.3007933,681.98016,0.29188275,1407.7932,0.16090679,-83.91818,-1.0245379,1793.3446,0.1434234,1153.0773,0.26695967,-90.92085,-0.8346614,2849.847,0.086012356,1011.91187,0.2982345,-93.991066,-0.7805169,-22.325672,-0.39880502,32.4506,0.29113632,0.05415343,0.32443795,-0.028173584,-0.52093506,0.3085337,0.66956097,46.57555,0.14438418,0.73494977,23.324623,18.702541,0.9070773,-12.952844,-0.9831068,-10.814176,18.898632,0.043319616,-0.011897947,0.21397316,2.829472,3.555133,0.17213903,0.15234609,0.097573966,0.08925415,-23.448914
31.746986,0.096993536,29.280071,31.778492,33.86116,4.581089,144.35466,317.76758,37.92514,35.134384,0.73497033,0.76987666,0.15523474,0.62644887,1.2501749,1.0949402,9.954879,5.3753786,8.712689,4.564296,0.4412272,0.8719727,44.410522,0.22966836,-10.709954,-1.9714177,19.481981,1.1477883,1.9654375,10.12558,0.02349746,1.4074913,1.0927783,0.83787286,7.737404,0.4167236,6.528053,1.6302778,27.279709,0.4442845,615.57916,0.38977927,1353.7418,0.1827664,-66.4391,-1.2414124,1686.0552,0.17392108,1050.8644,0.2935114,-71.66612,-1.0575045,2761.023,0.11488549,1035.88,0.30281886,-77.72118,-0.9237713,-16.04413,-0.68423176,29.01002,0.37554213,0.036751088,0.743383,-0.019334568,-0.96787715,0.5549335,0.67399514,47.246056,0.1817754,-5.907302,-3.4107523,16.809872,1.3737258,4.336458,4.8122654,-6.883773,18.135265,0.03195738,0.003488552,0.13603276,3.3722203,2.3175182,0.30448818,0.2677839,0.1125,0.12605058,-18.19045
30.18166,0.10405345,28.10134,29.988226,32.028656,3.9273167,172.87239,290.2099,43.501827,72.919304,0.5927568,0.67424405,0.1996476,0.5303493,0.91602546,0.71637785,6.678867,3.6615176,6.5529065,3.7576792,0.3000902,0.7685677,44.657642,0.20989598,-9.208592,-2.045648,28.102308,0.7899483,-0.863795,-20.07146,0.020413037,1.4920499,1.162303,0.7562632,6.990315,0.39877558,6.4304266,1.3330878,26.487453,0.43991292,601.7579,0.39145672,1339.0372,0.17212796,-76.8414,-1.1387764,1676.7302,0.17347871,1006.521,0.31718826,-81.5778,-0.9904515,2735.867,0.10892827,1013.34247,0.3258289,-85.71963,-0.9047867,-15.209856,-0.6827872,26.256243,0.3959233,0.036020435,0.61864215,-0.018242504,-1.0787364,0.3714235,0.61384094,46.886726,0.17475449,-7.9858446,-2.4073532,24.33843,0.9828478,1.142269,15.8581295,-13.685519,22.532843,0.015626952,-0.0057836617,0.15814357,3.5012171,2.62418,0.2445,0.21773288,0.12051852,0.12344629,-22.498003
35.865143,0.12809946,33.609226,35.495598,37.45555,3.846325,302.97156,637.74304,80.70231,99.02904,0.39298785,0.6072564,0.16000867,0.37354636,0.59560066,0.435592,6.435633,4.6055446,4.592307,2.990483,0.1871023,0.82683164,37.751297,0.35678002,-14.930005,-1.8422619,25.2291,0.78828126,-14.908376,-0.8794312,0.023309885,1.3437101,1.2158023,0.84419465,9.221188,0.4048419,15.387412,0.70575243,34.15431,0.37370953,681.8849,0.29347256,1357.9316,0.1981026,-111.276924,-0.8060748,1818.6038,0.12951137,1080.5446,0.3331361,-115.208145,-0.69806594,2866.816,0.074765556,956.8366,0.36002478,-116.85841,-0.67270046,-20.255278,-0.61601394,30.28393,0.4388728,0.06324806,0.27989897,-0.024084363,-0.7697163,0.24006361,0.6077478,43.86966,0.24161126,0.87675345,24.409758,21.555105,0.94905794,-13.404976,-0.9376111,-2.0420578,11.692248,0.059978496,0.0026173268,0.13274431,3.8124452,2.939886,0.16231343,0.121679254,0.16598424,0.16708833,-26.035433
36.79552,0.13262987,34.311024,36.560966,38.54843,4.2374077,224.51361,323.6505,133.07155,212.39523,0.40172663,0.6480475,0.1360481,0.37755165,0.6251864,0.4891383,6.585414,4.7015414,4.9042964,3.133432,0.2004795,0.9148522,36.630386,0.39939326,-13.421188,-2.1217198,22.423153,0.9202853,-18.342192,-0.7767966,0.027801532,1.6673527,1.2035173,0.9328395,9.575009,0.44859287,12.400686,0.84664196,33.199097,0.42956898,747.0547,0.2771437,1365.5552,0.206789,-107.348274,-0.81953025,1873.0135,0.12957007,1113.256,0.29640272,-110.84469,-0.71163255,2930.762,0.07469915,997.808,0.34362948,-112.89258,-0.68010974,-20.066858,-0.73766255,31.768932,0.47214073,0.06230283,0.29544297,-0.025468744,-0.8390384,0.26834175,0.69310963,42.91271,0.29535004,0.4530975,52.13288,16.886631,1.3005441,-17.14751,-0.7791949,-2.7565525,12.082797,0.058055047,0.0030572377,0.120331265,3.865062,3.207195,0.1578836,0.13498884,0.1460465,0.18756257,-24.575413
36.388676,0.14375232,33.77153,36.003796,37.92492,4.153389,234.14511,423.98877,105.84077,176.13416,0.42705348,0.57601225,0.19335106,0.40741324,0.63053656,0.4371855,6.4162807,4.34119,4.8705406,3.0104349,0.20900634,0.8155753,36.503914,0.4134925,-14.8101635,-1.9834995,23.842663,0.8685156,-17.381165,-0.8151861,0.023917757,1.5153519,1.0965918,0.933619,9.481886,0.44966516,13.640193,0.74609,32.756516,0.4666328,731.6013,0.29439798,1336.1486,0.18562964,-105.81492,-0.84225774,1868.8019,0.1277448,1122.2404,0.33464235,-110.17482,-0.72226304,2901.5266,0.07657609,993.3637,0.34456995,-111.526764,-0.7013578,-19.628313,-0.7554807,30.35654,0.5058639,0.06253798,0.2803107,-0.024686137,-0.8506666,0.26181376,0.6191671,42.68606,0.31365636,0.010307208,2346.9375,19.51446,1.1164912,-16.438524,-0.7946018,-1.0272784,11.038315,0.05439614,0.0038429627,0.14736828,4.289148,3.0168426,0.16932516,0.13922277,0.14999999,0.16955633,-25.167223
39.347645,0.05916055,37.69695,39.42815,41.024803,3.3278542,143.10385,190.37038,35.25428,58.30522,0.3485134,0.55093956,0.16331944,0.32126367,0.5159941,0.35267463,4.323911,2.6325805,3.3801773,1.9263259,0.1808325,0.9652573,41.382645,0.16097422,-8.06439,-2.5447512,17.670166,1.1143266,-21.074848,-0.56661195,0.019737389,1.2024436,1.0132585,0.87633836,11.161279,0.28232303,20.697533,0.49981207,38.1507,0.29536247,730.61,0.23472087,1343.3658,0.16443053,-99.52124,-0.8609896,1859.7526,0.11422846,1106.1499,0.28019792,-100.1712,-0.7646429,2948.8098,0.06954789,988.8971,0.29817528,-103.5485,-0.70979387,-24.376068,-0.4389782,35.240818,0.3240798,0.0690704,0.27181554,-0.03256744,-0.52946496,0.24383412,0.75033134,43.339375,0.13464336,0.8326295,21.490644,9.050837,2.0817463,-23.135645,-0.49518397,-10.1895685,17.31938,0.054097675,-0.006322525,0.08247962,3.7885966,2.960152,0.19596153,0.1654085,0.1339007,0.15008637,-25.762516
